"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-02-05","VI",24,,0,,,,,0,,,40113,295,,,,,,2449,,19,0,,,,,,2359,,0,42562,314,,,,,42667,318,,0
"2021-02-05","VT",181,,0,,,,64,0,,17,296514,648,,,,,,12612,12299,109,0,,,,,,9126,,0,907998,4745,,,,,308813,758,907998,4745
"2021-02-05","WA",4416,,28,,18071,18071,789,84,,183,,0,,,,,80,317878,302782,1584,0,,,,,,,4670815,24987,4670815,24987,,,,,,0,,0
"2021-02-05","WI",6575,6020,30,555,24734,24734,594,100,2192,160,2527562,4460,,,,,,598902,548221,1427,0,,,,,,526004,6304655,25984,6304655,25984,,,,,3075783,5726,,0
"2021-02-05","WV",2100,1797,20,303,,,384,0,,116,,0,,,,,55,123641,99120,597,0,,,,,,103780,,0,1969418,14763,30912,,,,,0,1969418,14763
"2021-02-05","WY",624,,0,,1302,1302,44,2,,,172913,487,,,636359,,,52576,44911,108,0,,,,,47008,50926,,0,683414,12726,,,,,217824,550,683414,12726
"2021-02-04","AK",279,,0,,1214,1214,43,1,,,,0,,,1463638,,10,53114,,158,0,,,,,64183,,,0,1529566,9360,,,,,,0,1529566,9360
"2021-02-04","AL",8365,6642,162,1723,42811,42811,1666,84,2564,,1781911,7810,,,,1457,,467823,367773,2767,0,,,,,,252880,,0,2149684,9765,,,140376,,2149684,9765,,0
"2021-02-04","AR",5009,4013,24,996,13902,13902,815,89,,308,2255554,14176,,,2255554,1449,145,302899,240959,2469,0,,,,72563,,280868,,0,2496513,16070,,,,380737,,0,2496513,16070
"2021-02-04","AS",0,,0,,,,,0,,,2140,0,,,,,,0,0,0,0,,,,,,,,0,2140,0,,,,,,0,2140,0
"2021-02-04","AZ",13752,12224,176,1528,54091,54091,3303,659,,946,2781628,10763,,,,,618,771796,722252,4417,0,,,,,,,,0,6841912,46724,541820,,420413,,3503880,14529,6841912,46724
"2021-02-04","CA",42466,,655,,,,14138,0,,3756,,0,,,,,,3294447,3294447,13176,0,,,,,,,,0,43235327,168094,,,,,,0,43235327,168094
"2021-02-04","CO",5677,4970,13,707,22176,22176,595,59,,,2046519,8041,306480,,,,,400851,380624,1584,0,46365,,,,,,5551135,36937,5551135,36937,355906,,,,2427143,9490,,0
"2021-02-04","CT",7185,5872,28,1313,,,837,0,,,,0,,,5322627,,,257941,242274,937,0,,16175,,,294361,,,0,5624309,26207,,271157,,,,0,5624309,26207
"2021-02-04","DC",932,,6,,,,248,0,,63,,0,,,,,41,37365,,166,0,,,,,,26453,1116342,4103,1116342,4103,,,,,414850,1217,,0
"2021-02-04","DE",1135,1022,5,113,,,315,0,,39,512060,729,,,,,,79225,75276,243,0,,,,,82586,,1250852,1561,1250852,1561,,,,,591285,972,,0
"2021-02-04","FL",27698,,226,,74721,74721,5607,338,,,8551797,17814,578113,560932,14964527,,,1720760,1416199,8434,0,71851,,69600,,2246336,,19474886,68280,19474886,68280,650372,,630838,,10272557,26248,17291642,62373
"2021-02-04","GA",14756,13048,169,1708,51247,51247,4239,294,8511,,,0,,,,,,928070,763077,5706,0,62937,,,,733538,,,0,6561635,37412,449321,,,,,0,6561635,37412
"2021-02-04","GU",129,,0,,,,5,0,,2,101197,446,,,,,2,7622,7415,4,0,22,270,,,,7410,,0,108819,450,343,8333,,,,0,108612,450
"2021-02-04","HI",416,416,2,,2103,2103,57,7,,19,,0,,,,,12,26852,26187,106,0,,,,,25764,,983021,4120,983021,4120,,,,,,0,,0
"2021-02-04","IA",5033,,58,,,,360,0,,77,992449,1548,,88383,2221735,,31,269984,269984,700,0,,56018,14854,52725,292520,289989,,0,1262433,2248,,1165803,103285,221403,1264787,2257,2527503,8263
"2021-02-04","ID",1748,1534,7,214,6749,6749,203,17,1181,47,475265,1388,,,,,,164163,133631,507,0,,,,,,84159,,0,608896,1781,,78973,,,608896,1781,1002998,5373
"2021-02-04","IL",21497,19444,77,2053,,,2341,0,,513,,0,,,,,265,1137559,,3328,0,,,,,,,,0,16359655,101307,,,,,,0,16359655,101307
"2021-02-04","IN",11637,11231,1546,406,40774,40774,1541,107,7135,331,2349336,7049,,,,,175,633690,,2359,0,,,,,720786,,,0,7150804,54480,,,,,2983026,9408,7150804,54480
"2021-02-04","KS",3895,,0,,8578,8578,526,0,2333,129,907934,0,,,,411,52,278915,,0,0,,,,,,,,0,1186849,0,,,,,1186849,0,2248082,0
"2021-02-04","KY",3921,3576,58,345,17170,17170,1340,160,3639,368,,0,,,,,171,372012,290000,2493,0,8700,31995,,,232232,44394,,0,3653551,17862,108691,376312,,,,0,3653551,17862
"2021-02-04","LA",9044,8453,38,591,,,1295,0,,,4712027,28733,,,,,162,408995,354788,2760,0,,,,,,363457,,0,5121022,31493,,384783,,,,0,5066815,30014
"2021-02-04","MA",14784,14489,76,295,18402,18402,1554,0,,335,4129655,8753,,,,,208,533921,507166,2804,0,,,14275,,607390,425717,,0,13955444,81286,,,149467,487573,4636821,11355,13955444,81286
"2021-02-04","MD",7251,7074,31,177,32531,32531,1426,125,,340,2862490,8652,,164849,,,,359037,359037,1554,0,,,24579,,437155,9511,,0,7102358,35487,,,189428,,3221527,10206,7102358,35487
"2021-02-04","ME",630,617,3,13,1420,1420,145,10,,46,,0,13771,,,,22,40534,32537,301,0,725,8568,,,37643,12481,,0,1395163,6920,14508,155136,,,,0,1395163,6920
"2021-02-04","MI",15725,14778,81,947,,,1376,0,,314,,0,,,8907925,,165,617745,565251,1885,0,,,,,715933,481801,,0,9623858,50126,497112,,,,,0,9623858,50126
"2021-02-04","MN",6251,5997,17,254,24565,24565,369,72,5079,82,2844268,11531,,,,,,465176,444566,1410,0,,,,,,450383,6326093,44313,6326093,44313,,353088,,,3288834,12723,,0
"2021-02-04","MO",7117,,19,,,,1675,0,,381,1787509,3690,118416,,3682943,,229,463119,463119,1399,0,20662,72867,,,511341,,,0,4203201,17560,139265,676537,126251,289886,2250628,5089,4203201,17560
"2021-02-04","MP",2,2,0,,4,4,,0,,,17429,0,,,,,,133,133,0,0,,,,,,29,,0,17562,0,,,,,17542,0,26131,0
"2021-02-04","MS",6182,4441,24,1741,8777,8777,897,0,,235,1327630,0,,,,,138,278532,175202,1210,0,,,,,,238176,,0,1606162,1210,74723,648722,,,,0,1501413,0
"2021-02-04","MT",1308,,5,,4327,4327,115,20,,23,,0,,,,,13,95111,92644,301,0,,,,,,90402,,0,974723,6608,,,,,,0,974723,6608
"2021-02-04","NC",9728,8753,150,975,,,2630,0,,630,,0,,,,,,781802,692010,5495,0,,,,,,,,0,8510848,58946,,580959,,,,0,8510848,58946
"2021-02-04","ND",1447,,0,,3797,3797,37,3,554,8,298075,716,,,,,,98034,93546,98,0,,,,,,95691,1357082,5097,1357082,5097,,100801,,,396109,814,1444949,6159
"2021-02-04","NE",1952,,21,,5862,5862,278,18,,,738071,1563,,,1921652,,,192549,,507,0,,,,,222359,138647,,0,2146271,13347,,,,,931101,2069,2146271,13347
"2021-02-04","NH",1085,,9,,1048,1048,209,6,332,,555604,749,,,,,,67117,47897,396,0,,,,,,61933,,0,1287829,6808,38156,143058,36664,,603501,1030,1287829,6808
"2021-02-04","NJ",21793,19606,100,2187,61172,61172,2971,188,,531,8918709,20532,,,,,362,709096,633731,3289,0,,,,,,,,0,9627805,23821,,,,,,0,9552440,22954
"2021-02-04","NM",3355,,17,,12320,12320,445,73,,,,0,,,,,,176211,,559,0,,,,,,108144,,0,2386859,10345,,,,,,0,2386859,10345
"2021-02-04","NV",4424,,51,,,,1121,0,,254,1061696,2878,,,,,153,281596,281596,889,0,,,,,,,2522551,11391,2522551,11391,,,,,1343292,3767,,0
"2021-02-04","NY",35767,,136,,,,7967,0,,1506,,0,,,,,986,1440718,,7414,0,,,,,,,32782663,169186,32782663,169186,,,,,,0,,0
"2021-02-04","OH",11509,10225,79,1284,47110,47110,2252,237,6800,569,,0,,,,,395,910847,791191,4120,0,,73068,,,817865,806397,,0,9213673,48474,,1345147,,,,0,9213673,48474
"2021-02-04","OK",3681,,27,,22317,22317,1008,150,,315,2854439,15450,,,2854439,,,397065,,2782,0,11794,,,,367514,366449,,0,3251504,18232,115559,,,,,0,3230563,16906
"2021-02-04","OR",1991,,10,,7896,7896,299,42,,71,,0,,,3042736,,29,144605,,627,0,,,,,191090,,,0,3233826,15079,,,,,,0,3233826,15079
"2021-02-04","PA",22101,,146,,,,3138,0,,653,3670804,8302,,,,,374,856986,744075,3370,0,,,,,,719868,9367185,37294,9367185,37294,,,,,4414879,10760,,0
"2021-02-04","PR",1861,1570,8,291,,,270,0,,44,305972,0,,,395291,,30,94984,88060,322,0,70343,,,,20103,83579,,0,400956,322,,,,,,0,415664,0
"2021-02-04","RI",2209,,11,,8412,8412,290,43,,43,632950,1850,,,2449320,,23,117291,,587,0,,,,,139763,,2589083,20760,2589083,20760,,,,,750241,2437,,0
"2021-02-04","SC",7487,6730,93,757,18462,18462,1677,138,,382,3872020,22128,99849,,3758658,,239,453878,403928,3084,0,22744,91109,,,517290,202372,,0,4325898,25212,122593,686188,,,,0,4275948,23695
"2021-02-04","SD",1788,,6,,6334,6334,126,13,,23,296591,863,,,,,17,108813,97115,174,0,,,,,102434,104508,,0,655982,1703,,,,,405404,1037,655982,1703
"2021-02-04","TN",10202,8279,169,1923,17469,17469,1562,107,,433,,0,,,5671947,,236,736370,622951,3154,0,,123907,,,717799,697110,,0,6389746,29948,,933177,,,,0,6389746,29948
"2021-02-04","TX",37727,,439,,,,10523,0,,3014,,0,,,,,,2448391,2132593,15281,0,128401,172200,,,2409593,2037888,,0,17846886,152012,937452,1880415,,,,0,17846886,152012
"2021-02-04","UT",1711,,14,,13697,13697,449,49,2158,125,1450594,4397,,,2319351,742,,351273,,1273,0,,52386,,50209,327393,315614,,0,2646744,10759,,770263,,303130,1751100,5255,2646744,10759
"2021-02-04","VA",6650,5755,75,895,21749,21749,2444,111,,486,,0,,,,,294,516398,412548,3059,0,23295,105474,,,506613,,5316450,15624,5316450,15624,209499,1102576,,,,0,,0
"2021-02-04","VI",24,,0,,,,,0,,,39818,0,,,,,,2430,,0,0,,,,,,2336,,0,42248,0,,,,,42349,0,,0
"2021-02-04","VT",181,,2,,,,69,0,,12,295866,1031,,,,,,12503,12189,174,0,,,,,,8953,,0,903253,8696,,,,,308055,1202,903253,8696
"2021-02-04","WA",4388,,72,,17987,17987,789,95,,183,,0,,,,,83,316294,301372,1602,0,,,,,,,4645828,31042,4645828,31042,,,,,,0,,0
"2021-02-04","WI",6545,5992,49,553,24634,24634,639,80,2186,173,2523102,5656,,,,,,597475,546955,1719,0,,,,,,524120,6278671,41946,6278671,41946,,,,,3070057,7174,,0
"2021-02-04","WV",2080,1783,22,297,,,396,0,,109,,0,,,,,52,123044,98631,574,0,,,,,,102495,,0,1954655,12042,30826,,,,,0,1954655,12042
"2021-02-04","WY",624,,0,,1300,1300,48,7,,,172426,258,,,624095,,,52468,44848,180,0,,,,,46545,50775,,0,670688,14145,,,,,217274,502,670688,14145
"2021-02-03","AK",279,,0,,1213,1213,42,4,,,,0,,,1454776,,10,52956,,181,0,,,,,63692,,,0,1520206,8421,,,,,,0,1520206,8421
"2021-02-03","AL",8203,6529,309,1674,42727,42727,1777,399,2561,,1774101,4663,,,,1457,,465056,365818,2118,0,,,,,,242143,,0,2139919,6083,,,139309,,2139919,6083,,0
"2021-02-03","AR",4985,3994,46,991,13813,13813,884,83,,306,2241378,32481,,,2241378,1440,142,300430,239065,2426,0,,,,71874,,278882,,0,2480443,34213,,,,376729,,0,2480443,34213
"2021-02-03","AS",0,,0,,,,,0,,,2140,0,,,,,,0,0,0,0,,,,,,,,0,2140,0,,,,,,0,2140,0
"2021-02-03","AZ",13576,12059,214,1517,53432,53432,3456,283,,955,2770865,10453,,,,,646,767379,718486,2296,0,,,,,,,,0,6795188,40519,539976,,419516,,3489351,12430,6795188,40519
"2021-02-03","CA",41811,,481,,,,14578,0,,3772,,0,,,,,,3281271,3281271,10501,0,,,,,,,,0,43067233,215342,,,,,,0,43067233,215342
"2021-02-03","CO",5664,4957,14,707,22117,22117,572,121,,,2038478,6571,305403,,,,,399267,379175,1269,0,46020,,,,,,5514198,32093,5514198,32093,352845,,,,2417653,7626,,0
"2021-02-03","CT",7157,5839,24,1318,,,874,0,,,,0,,,5297652,,,257004,241353,482,0,,16128,,,293161,,,0,5598102,9509,,267549,,,,0,5598102,9509
"2021-02-03","DC",926,,5,,,,237,0,,63,,0,,,,,34,37199,,61,0,,,,,,26226,1112239,1945,1112239,1945,,,,,413633,499,,0
"2021-02-03","DE",1130,1017,22,113,,,332,0,,44,511331,1574,,,,,,78982,75074,286,0,,,,,82487,,1249291,5702,1249291,5702,,,,,590313,1860,,0
"2021-02-03","FL",27472,,203,,74383,74383,5824,422,,,8533983,21756,578113,560932,14913135,,,1712326,1409576,6694,0,71851,,69600,,2235900,,19406606,79696,19406606,79696,650372,,630838,,10246309,28450,17229269,52205
"2021-02-03","GA",14587,12907,137,1680,50953,50953,4335,268,8471,,,0,,,,,,922364,759228,4924,0,62078,,,,729320,,,0,6524223,30175,447290,,,,,0,6524223,30175
"2021-02-03","GU",129,,0,,,,6,0,,2,100751,529,,,,,2,7618,7411,8,0,22,270,,,,7407,,0,108369,537,343,8321,,,,0,108162,537
"2021-02-03","HI",414,414,4,,2096,2096,55,6,,21,,0,,,,,16,26746,26081,74,0,,,,,25665,,978901,-16946,978901,-16946,,,,,,0,,0
"2021-02-03","IA",4975,,56,,,,382,0,,86,990901,2615,,88076,2214317,,34,269284,269284,908,0,,55837,14602,52546,291757,288259,,0,1260185,3523,,1158058,102726,220482,1262530,3522,2519240,12741
"2021-02-03","ID",1741,1527,6,214,6732,6732,157,30,1176,46,473877,1498,,,,,,163656,133238,491,0,,,,,,83336,,0,607115,1878,,78973,,,607115,1878,997625,3647
"2021-02-03","IL",21420,19375,84,2045,,,2469,0,,520,,0,,,,,270,1134231,,3314,0,,,,,,,,0,16258348,96894,,,,,,0,16258348,96894
"2021-02-03","IN",10091,9713,37,378,40667,40667,1582,97,7116,344,2342287,3599,,,,,188,631331,,1428,0,,,,,718064,,,0,7096324,29149,,,,,2973618,5027,7096324,29149
"2021-02-03","KS",3895,,86,,8578,8578,526,89,2333,129,907934,6985,,,,411,52,278915,,2247,0,,,,,,,,0,1186849,9232,,,,,1186849,9232,2248082,26268
"2021-02-03","KY",3863,3523,51,340,17010,17010,1340,196,3618,368,,0,,,,,171,369519,288244,2581,0,8673,31691,,,231198,44073,,0,3635689,8825,108611,366826,,,,0,3635689,8825
"2021-02-03","LA",9006,8421,53,585,,,1386,0,,,4683294,25050,,,,,180,406235,353507,2041,0,,,,,,363457,,0,5089529,27091,,375278,,,,0,5036801,26280
"2021-02-03","MA",14708,14415,56,293,18402,18402,1635,394,,335,4120902,9229,,,,,203,531117,504564,2455,0,,,13999,,604434,389717,,0,13874158,91693,,,147875,484563,4625466,11415,13874158,91693
"2021-02-03","MD",7220,7043,32,177,32406,32406,1485,115,,361,2853838,2148,,164849,,,,357483,357483,942,0,,,24579,,435241,9511,,0,7066871,14607,,,189428,,3211321,3090,7066871,14607
"2021-02-03","ME",627,614,9,13,1410,1410,158,7,,49,,0,13740,,,,23,40233,32315,273,0,719,8496,,,37431,12467,,0,1388243,10231,14471,153722,,,,0,1388243,10231
"2021-02-03","MI",15644,14704,35,940,,,1376,0,,314,,0,,,8859514,,165,615860,563893,1717,0,,,,,714218,481801,,0,9573732,40276,495084,,,,,0,9573732,40276
"2021-02-03","MN",6234,5980,24,254,24493,24493,379,46,5065,77,2832737,4449,,,,,,463766,443374,634,0,,,,,,449707,6281780,16944,6281780,16944,,347181,,,3276111,4953,,0
"2021-02-03","MO",7098,,10,,,,1680,0,,386,1783819,3747,118118,,3666943,,232,461720,461720,1233,0,20444,72355,,,509816,,,0,4185641,12358,138749,662502,125831,286721,2245539,4980,4185641,12358
"2021-02-03","MP",2,2,0,,4,4,,0,,,17429,0,,,,,,133,133,0,0,,,,,,29,,0,17562,0,,,,,17542,0,26131,0
"2021-02-03","MS",6158,4430,26,1728,8777,8777,930,0,,242,1327630,0,,,,,148,277322,174612,791,0,,,,,,222812,,0,1604952,791,74723,648722,,,,0,1501413,0
"2021-02-03","MT",1303,,54,,4307,4307,121,34,,18,,0,,,,,13,94810,92398,426,0,,,,,,90086,,0,968115,7985,,,,,,0,968115,7985
"2021-02-03","NC",9578,8630,169,948,,,2706,0,,635,,0,,,,,,776307,687750,12079,0,,,,,,,,0,8451902,29042,,571413,,,,0,8451902,29042
"2021-02-03","ND",1447,,0,,3794,3794,42,5,554,8,297359,527,,,,,,97936,93468,138,0,,,,,,95601,1351985,3781,1351985,3781,,98674,,,395295,665,1438790,4878
"2021-02-03","NE",1931,,2,,5844,5844,305,12,,,736508,2229,,,1908965,,,192042,,605,0,,,,,221689,137684,,0,2132924,22776,,,,,929032,2834,2132924,22776
"2021-02-03","NH",1076,,10,,1042,1042,207,6,331,,554855,2236,,,,,,66721,47616,337,0,,,,,,61564,,0,1281021,13649,38117,140874,36631,,602471,1971,1281021,13649
"2021-02-03","NJ",21693,19506,109,2187,60984,60984,2986,162,,525,8898177,30865,,,,,374,705807,631309,2311,0,,,,,,,,0,9603984,33176,,,,,,0,9529486,35529
"2021-02-03","NM",3338,,28,,12247,12247,476,62,,,,0,,,,,,175652,,670,0,,,,,,107645,,0,2376514,10620,,,,,,0,2376514,10620
"2021-02-03","NV",4373,,49,,,,1145,0,,259,1058818,2192,,,,,159,280707,280707,750,0,,,,,,,2511160,7840,2511160,7840,,,,,1339525,2942,,0
"2021-02-03","NY",35631,,165,,,,8082,0,,1522,,0,,,,,1003,1433304,,5925,0,,,,,,,32613477,126489,32613477,126489,,,,,,0,,0
"2021-02-03","OH",11430,10167,94,1263,46873,46873,2379,214,6766,627,,0,,,,,415,906727,788126,3991,0,,72309,,,814771,799819,,0,9165199,18723,,1326543,,,,0,9165199,18723
"2021-02-03","OK",3654,,52,,22167,22167,1048,171,,303,2838989,16519,,,2838989,,,394283,,2119,0,11794,,,,366140,363808,,0,3233272,18638,115559,,,,,0,3213657,18048
"2021-02-03","OR",1981,,23,,7854,7854,291,58,,65,,0,,,3028232,,35,143978,,605,0,,,,,190515,,,0,3218747,16540,,,,,,0,3218747,16540
"2021-02-03","PA",21955,,143,,,,3224,0,,657,3662502,5873,,,,,378,853616,741617,3128,0,,,,,,708501,9329891,22984,9329891,22984,,,,,4404119,8157,,0
"2021-02-03","PR",1853,1562,7,291,,,307,0,,54,305972,0,,,395291,,34,94662,87749,136,0,69838,,,,20103,78813,,0,400634,136,,,,,,0,415664,0
"2021-02-03","RI",2198,,12,,8369,8369,298,38,,42,631100,1646,,,2429232,,23,116704,,513,0,,,,,139091,,2568323,14579,2568323,14579,,,,,747804,2159,,0
"2021-02-03","SC",7394,6663,76,731,18324,18324,1760,178,,391,3849892,13459,99705,,3737363,,238,450794,402361,2890,0,22637,89825,,,514890,200634,,0,4300686,16349,122342,675171,,,,0,4252253,15348
"2021-02-03","SD",1782,,3,,6321,6321,133,17,,25,295728,752,,,,,13,108639,96989,208,0,,,,,102305,104305,,0,654279,1599,,,,,404367,960,654279,1599
"2021-02-03","TN",10033,8168,133,1865,17362,17362,1638,86,,474,,0,,,5644464,,266,733216,620684,1856,0,,122962,,,715334,693707,,0,6359798,12728,,923149,,,,0,6359798,12728
"2021-02-03","TX",37288,,418,,,,10827,0,,3014,,0,,,,,,2433110,2120299,17620,0,126983,171709,,,2390223,2015866,,0,17694874,89053,933639,1868992,,,,0,17694874,89053
"2021-02-03","UT",1697,,12,,13648,13648,413,72,2146,119,1446197,4767,,,2309587,736,,350000,,1591,0,,51959,,49806,326398,312872,,0,2635985,12545,,757818,,298966,1745845,5870,2635985,12545
"2021-02-03","VA",6575,5712,58,863,21638,21638,2545,122,,500,,0,,,,,309,513339,410550,2959,0,23249,104600,,,504780,,5300826,19100,5300826,19100,209321,1089699,,,,0,,0
"2021-02-03","VI",24,,0,,,,,0,,,39818,118,,,,,,2430,,4,0,,,,,,2336,,0,42248,122,,,,,42349,126,,0
"2021-02-03","VT",179,,3,,,,54,0,,8,294835,937,,,,,,12329,12018,133,0,,,,,,8759,,0,894557,8436,,,,,306853,1068,894557,8436
"2021-02-03","WA",4316,,-2,,17892,17892,838,80,,194,,0,,,,,89,314692,300018,1357,0,,,,,,,4614786,17196,4614786,17196,,,,,,0,,0
"2021-02-03","WI",6496,5951,16,545,24554,24554,655,94,2186,158,2517446,4689,,,,,,595756,545437,1539,0,,,,,,522361,6236725,32129,6236725,32129,,,,,3062883,5866,,0
"2021-02-03","WV",2058,1762,27,296,,,456,0,,129,,0,,,,,55,122470,98180,535,0,,,,,,101200,,0,1942613,8491,30695,,,,,0,1942613,8491
"2021-02-03","WY",624,,0,,1293,1293,47,4,,,172168,343,,,610246,,,52288,44604,160,0,,,,,46250,50499,,0,656543,9394,,,,,216772,478,656543,9394
"2021-02-02","AK",279,,17,,1209,1209,49,4,,,,0,,,1446577,,10,52775,,107,0,,,,,63485,,,0,1511785,4123,,,,,,0,1511785,4123
"2021-02-02","AL",7894,6314,206,1580,42328,42328,1868,469,2555,,1769438,-11759,,,,1456,,462938,364398,2078,0,,,,,,242143,,0,2133836,-10589,,,138639,,2133836,-10589,,0
"2021-02-02","AR",4939,3971,44,968,13730,13730,869,79,,260,2208897,6936,,,2208897,1433,141,298004,237333,1510,0,,,,71087,,276704,,0,2446230,7729,,,,371564,,0,2446230,7729
"2021-02-02","AS",0,,0,,,,,0,,,2140,0,,,,,,0,0,0,0,,,,,,,,0,2140,0,,,,,,0,2140,0
"2021-02-02","AZ",13362,11912,238,1450,53149,53149,3513,163,,944,2760412,6876,,,,,671,765083,716509,2938,0,,,,,,,,0,6754669,28419,538419,,418964,,3476921,9584,6754669,28419
"2021-02-02","CA",41330,,422,,,,14999,0,,3894,,0,,,,,,3270770,3270770,12064,0,,,,,,,,0,42851891,282698,,,,,,0,42851891,282698
"2021-02-02","CO",5650,4942,9,708,21996,21996,599,152,,,2031907,3429,304125,,,,,397998,378120,935,0,45740,,,,,,5482105,14235,5482105,14235,351423,,,,2410027,4148,,0
"2021-02-02","CT",7133,5822,14,1311,,,900,0,,,,0,,,5288674,,,256522,240938,2568,0,,16028,,,292660,,,0,5588593,51862,,264276,,,,0,5588593,51862
"2021-02-02","DC",921,,5,,,,232,0,,62,,0,,,,,34,37138,,130,0,,,,,,26086,1110294,4224,1110294,4224,,,,,413134,860,,0
"2021-02-02","DE",1108,997,7,111,,,326,0,,42,509757,437,,,,,,78696,74827,201,0,,,,,82026,,1243589,6669,1243589,6669,,,,,588453,638,,0
"2021-02-02","FL",27269,,140,,73961,73961,6020,410,,,8512227,31742,578113,560932,14870465,,,1705632,1405015,10332,0,71851,,69600,,2226645,,19326910,109904,19326910,109904,650372,,630838,,10217859,42074,17177064,93464
"2021-02-02","GA",14450,12772,208,1678,50685,50685,4335,362,8439,,,0,,,,,,917440,755412,4961,0,61862,,,,725757,,,0,6494048,19915,446775,,,,,0,6494048,19915
"2021-02-02","GU",129,,0,,,,6,0,,2,100222,458,,,,,2,7610,7403,2,0,22,270,,,,7381,,0,107832,460,343,8305,,,,0,107625,460
"2021-02-02","HI",410,410,0,,2090,2090,61,4,,19,,0,,,,,15,26672,26007,64,0,,,,,25821,,995847,2541,995847,2541,,,,,,0,,0
"2021-02-02","IA",4919,,13,,,,390,0,,88,988286,1011,,87806,2202680,,31,268376,268376,463,0,,55511,14364,52242,290749,286315,,0,1256662,1474,,1146087,102218,219208,1259008,1481,2506499,6612
"2021-02-02","ID",1735,1522,10,213,6702,6702,157,28,1172,46,472379,1742,,,,,,163165,132858,482,0,,,,,,82721,,0,605237,2122,,78973,,,605237,2122,993978,3534
"2021-02-02","IL",21336,19306,63,2030,,,2447,0,,533,,0,,,,,265,1130917,,2304,0,,,,,,,,0,16161454,60899,,,,,,0,16161454,60899
"2021-02-02","IN",10054,9677,65,377,40570,40570,1624,133,7097,347,2338688,3498,,,,,200,629903,,1512,0,,,,,716476,,,0,7067175,27431,,,,,2968591,5010,7067175,27431
"2021-02-02","KS",3809,,0,,8489,8489,381,0,2311,97,900949,0,,,,412,48,276668,,0,0,,,,,,,,0,1177617,0,,,,,1177617,0,2221814,0
"2021-02-02","KY",3812,3478,32,334,16814,16814,1335,89,3584,373,,0,,,,,172,366938,286537,2431,0,8653,31005,,,230294,43714,,0,3626864,5403,108556,348469,,,,0,3626864,5403
"2021-02-02","LA",8953,8375,41,578,,,1440,0,,,4658244,40874,,,,,189,404194,352277,2603,0,,,,,,344321,,0,5062438,43477,,367908,,,,0,5010521,42528
"2021-02-02","MA",14652,14362,45,290,18008,18008,1631,0,,353,4111673,8264,,,,,224,528662,502378,2239,0,,,13999,,601762,389717,,0,13782465,61265,,,147875,480992,4614051,10227,13782465,61265
"2021-02-02","MD",7188,7012,34,176,32291,32291,1467,110,,366,2851690,3127,,163059,,,,356541,356541,905,0,,,23333,,434121,9502,,0,7052264,13702,,,186392,,3208231,4032,7052264,13702
"2021-02-02","ME",618,605,23,13,1403,1403,157,9,,48,,0,13725,,,,24,39960,32118,417,0,714,8411,,,37198,12440,,0,1378012,3922,14451,152125,,,,0,1378012,3922
"2021-02-02","MI",15609,14672,73,937,,,1404,0,,337,,0,,,8820814,,174,614143,562510,1433,0,,,,,712642,481801,,0,9533456,18400,493773,,,,,0,9533456,18400
"2021-02-02","MN",6210,5961,8,249,24447,24447,394,95,5056,84,2828288,-217,,,,,,463132,442870,604,0,,,,,,448595,6264836,8980,6264836,8980,,343096,,,3271158,263,,0
"2021-02-02","MO",7088,,340,,,,1746,0,,398,1780072,2022,117699,,3655928,,236,460487,460487,890,0,20281,71453,,,508482,,,0,4173283,7771,138167,648239,125388,282015,2240559,2912,4173283,7771
"2021-02-02","MP",2,2,0,,4,4,,0,,,17429,0,,,,,,133,133,1,0,,,,,,29,,0,17562,1,,,,,17542,0,26131,0
"2021-02-02","MS",6132,4418,76,1714,8777,8777,941,0,,262,1327630,0,,,,,152,276531,174208,825,0,,,,,,222812,,0,1604161,825,74723,648722,,,,0,1501413,0
"2021-02-02","MT",1249,,15,,4273,4273,116,25,,20,,0,,,,,13,94384,92062,314,0,,,,,,89542,,0,960130,3412,,,,,,0,960130,3412
"2021-02-02","NC",9409,8503,67,906,,,2741,0,,645,,0,,,,,,764228,682726,2926,0,,,,,,,,0,8422860,21451,,527866,,,,0,8422860,21451
"2021-02-02","ND",1447,,0,,3789,3789,45,7,553,7,296832,345,,,,,,97798,93381,115,0,,,,,,95491,1348204,1650,1348204,1650,,96270,,,394630,460,1433912,1979
"2021-02-02","NE",1929,,9,,5832,5832,305,17,,,734279,931,,,1887002,,,191437,,487,0,,,,,220917,137446,,0,2110148,7171,,,,,926198,1418,2110148,7171
"2021-02-02","NH",1066,,7,,1036,1036,202,0,330,,552619,0,,,,,,66384,47263,326,0,,,,,,61096,,0,1267372,0,38048,136456,36609,,600500,618,1267372,0
